,train_loss,val_loss,train_acc,val_acc
0,0.4384904194453041,0.48439749158345735,0.7909858819796954,0.7535691624365483
1,0.33925151091239175,0.38703912725815404,0.8470613895939086,0.8148794416243654
2,0.2659089727903986,0.32846917785131013,0.880631345177665,0.8505710659898477
3,0.2272745984497712,0.3046990976883815,0.8999643083756346,0.8657994923857868
4,0.18446010670761773,0.2753132719259996,0.9199516180203046,0.8820590101522843
5,0.15557993487053112,0.26838136980166805,0.9369844543147208,0.8908629441624365
6,0.1383573003680573,0.25536090708695924,0.9433494606598984,0.8975253807106599
