,train_loss,val_loss,train_r_square,val_r_square
0,0.047925956670175955,0.04958837221448238,0.41600972414016724,0.3977116346359253
1,0.033389924321002164,0.0356659244459409,0.5931350886821747,0.5663650035858154
2,0.02698227512617099,0.029760253973878346,0.6712139248847961,0.640092670917511
3,0.027037294652445365,0.029972452813616164,0.6705435216426849,0.6366593539714813
4,0.02455149199529953,0.028414276930002067,0.7008336782455444,0.6591179370880127
5,0.022717071548198835,0.026141873059364464,0.7231865525245667,0.6847347617149353
6,0.027538499818538047,0.032187287050944105,0.6644361913204193,0.6114733815193176
7,0.025968292449142425,0.029647837464626018,0.6835695803165436,0.6389632523059845
8,0.024579133138741334,0.02843401237176015,0.7004968523979187,0.6566810607910156
9,0.02355124776341437,0.026923709334089205,0.7130218744277954,0.6743011772632599
10,0.0301170450101044,0.03327811366090408,0.6330159306526184,0.5950807332992554
11,0.025865770413110098,0.02942283508869318,0.684818834066391,0.6437398493289948
