,train_loss,val_loss,train_r_square,val_r_square
0,0.041952277722811036,0.04299340139214809,0.488521933555603,0.4716343879699707
1,0.029526372610350248,0.03212394909216808,0.6400173306465149,0.6078440546989441
2,0.026058076809959363,0.02846517600119114,0.6823024749755859,0.6502858996391296
3,0.024407103520624227,0.028296619940262575,0.7024310231208801,0.6552088856697083
4,0.02259057678452452,0.026448611456614275,0.7245779037475586,0.6767590343952179
5,0.02526828988932716,0.028276568421950705,0.691931426525116,0.6535252928733826
6,0.0314829575020801,0.03553995576042395,0.6161628067493439,0.5633275210857391
7,0.029632721044274453,0.03364153063068023,0.6387207508087158,0.5887452661991119
8,0.02950593579541608,0.03192002311922037,0.640266478061676,0.6081953942775726
9,0.03016989648833795,0.034414276480674744,0.6321715712547302,0.58111771941185
10,0.03247518099485164,0.036482859116334185,0.6040657758712769,0.5541608035564423
11,0.027218282076194505,0.029869578348902557,0.6681573688983917,0.6330228447914124
