,train_loss,val_loss,train_r_square,val_r_square
0,0.07219606877167516,0.07756034743327361,0.12027108669281006,0.0397074818611145
1,0.043903702198702675,0.046166072671230025,0.46502137184143066,0.43229907751083374
2,0.03793124580840925,0.042142915611083694,0.53779736161232,0.48028361797332764
3,0.03244953553858899,0.037356315897061274,0.6045935153961182,0.5386255383491516
4,0.028884218963156193,0.03458177670836449,0.6480378806591034,0.5740351378917694
5,0.02604828383017161,0.03291284894713989,0.6825945377349854,0.592543363571167
6,0.022927942848882547,0.03042402261724839,0.7206167280673981,0.6240755617618561
7,0.02129898265212169,0.028922889524927504,0.7404660284519196,0.6420294642448425
8,0.01890102560929765,0.027729097897043593,0.7696858197450638,0.6581390202045441
9,0.01794351846792825,0.027254515685714208,0.7813532948493958,0.664008766412735
10,0.016600612988270026,0.025572897006685916,0.7977169901132584,0.6841145157814026
11,0.016181060191016967,0.02558392558533412,0.8028293550014496,0.6841787695884705
12,0.014639997973016978,0.024704481116854228,0.8216076344251633,0.6951670944690704
13,0.014381963286908144,0.024813988747505043,0.8247518241405487,0.6931478977203369
14,0.014006176649068062,0.02531055461328763,0.8293309211730957,0.6878229975700378
15,0.012524874560620049,0.02345064841210842,0.8473809659481049,0.710337907075882
16,0.011780986478457671,0.02306290615636569,0.8564454615116119,0.7145548164844513
17,0.011293010060500524,0.023014564640246905,0.8623915910720825,0.7151342630386353
18,0.01032870253169824,0.0224547443481592,0.8741419166326523,0.7230657637119293
19,0.010039103425434095,0.02248458034143998,0.8776707872748375,0.7231302559375763
20,0.010234984675620867,0.022733570004885014,0.8752838969230652,0.7190581262111664
21,0.008897429944351694,0.02156474469945981,0.8915823847055435,0.7330318093299866
22,0.008937160184294893,0.022272395399900582,0.8910982459783554,0.7237234711647034
23,0.007908761198750607,0.020942082055486165,0.9036295861005783,0.7415297031402588
24,0.00762556999600327,0.021135947452141687,0.9070803374052048,0.739591658115387
25,0.008013532546627794,0.021780241567354936,0.9023529142141342,0.7298806309700012
26,0.00711599849034479,0.02083185100211547,0.9132895991206169,0.7427953779697418
27,0.0069615429498936015,0.020472351748209733,0.9151716902852058,0.7476823925971985
28,0.007081770411394726,0.02073531999037816,0.9137066900730133,0.7432740032672882
29,0.006580778950149298,0.02033964444238406,0.9198114052414894,0.7483637928962708
30,0.0057714220743891095,0.020290825372705094,0.9296736493706703,0.7493570148944855
31,0.005751331064963553,0.02035670655851181,0.9299184456467628,0.749101310968399
32,0.005641406722872655,0.02037446960233725,0.9312579110264778,0.7480207979679108
33,0.005591438087483461,0.020449930801987648,0.9318667873740196,0.7474298179149628
34,0.004847015623537455,0.01952794695702883,0.9409377872943878,0.7585265785455704
35,0.005118678528980972,0.019616735812563162,0.9376275055110455,0.757200300693512
36,0.004804527890504466,0.019739957239765387,0.9414555057883263,0.7552846819162369
37,0.004711163222558116,0.019865736222037904,0.9425931759178638,0.7542885541915894
38,0.004551726921702626,0.02006111480295658,0.944535955786705,0.7513338923454285
39,0.004506386396933707,0.019520947279838417,0.9450884535908699,0.7587521970272064
40,0.0042738446896082635,0.019357924707807027,0.9479220286011696,0.7605408132076263
41,0.003918383416464448,0.01898663963835973,0.9522534236311913,0.7653005868196487
42,0.004071926030916573,0.019020069390535355,0.9503824673593044,0.7647821307182312
43,0.004011088960950598,0.018913323776080057,0.9511237815022469,0.7655011117458344
44,0.0034617211233569207,0.01875024038152053,0.9578179866075516,0.7678139507770538
