,train_loss,val_loss,train_r_square,val_r_square
0,0.07499620128366245,0.0831288076364077,0.08565348386764526,-0.022115230560302734
1,0.04268268533618317,0.046276999780764945,0.4796168804168701,0.43240875005722046
2,0.03587486320718896,0.040927752279318295,0.5626171827316284,0.49802565574645996
3,0.032403238859916396,0.03833859700423021,0.6049427688121796,0.5300708711147308
4,0.027936112939328107,0.03542676338782677,0.6594056487083435,0.566390335559845
5,0.024843126393589876,0.03246146827363051,0.6971150636672974,0.6020098030567169
6,0.023507715079952314,0.031758457995378055,0.7133962213993073,0.612284392118454
7,0.020824827461829645,0.029672234104229853,0.7461057305335999,0.6375470161437988
8,0.018652815411935753,0.02808037342933508,0.7725867182016373,0.6566295027732849
9,0.01726609475787748,0.026895125324909504,0.7894934713840485,0.6722071170806885
10,0.01627746335736613,0.026596906380011484,0.8015467524528503,0.6758307814598083
11,0.01539295353231772,0.025775092725570384,0.8123306035995483,0.6865400075912476
12,0.014485942318014384,0.025630849341933545,0.8233888000249863,0.6894412040710449
13,0.013473579574962558,0.024856712239292953,0.8357314318418503,0.6975752711296082
14,0.013127783455219366,0.025116175699692506,0.8399473577737808,0.6938748359680176
15,0.011681194913568836,0.023452459189754266,0.8575839847326279,0.715268611907959
16,0.011669155610914384,0.024133815071903743,0.8577308058738708,0.7069340646266937
17,0.010154718611162477,0.023095530959276054,0.8761946856975555,0.720148503780365
18,0.010492653347230351,0.02350910437794832,0.8720745891332626,0.7150935232639313
19,0.009089314141239839,0.022457914570203193,0.8891839683055878,0.7269558310508728
20,0.00904444076692884,0.022095328340163596,0.8897310569882393,0.7316361665725708
21,0.00861596775732859,0.02203758805990219,0.8949549645185471,0.7313475012779236
22,0.008410714969729182,0.022260910616471216,0.8974573835730553,0.7286358773708344
23,0.007909530360100385,0.02183185317195379,0.9035677835345268,0.7349646687507629
24,0.008291723874402303,0.02233914787379595,0.8989081159234047,0.7289329171180725
25,0.007008277398633397,0.020847174983758193,0.9145557656884193,0.7457787096500397
26,0.007278133813660535,0.021320905393132798,0.9112657010555267,0.7395996451377869
27,0.00712468743272277,0.021384966344787523,0.9131364896893501,0.7397467494010925
28,0.006441904769071052,0.0209702648795568,0.9214609265327454,0.7443922162055969
29,0.0058532474564889515,0.020245909690856934,0.9286377727985382,0.7540552765130997
30,0.005797114292972811,0.020716541088544406,0.9293221533298492,0.7482832670211792
31,0.0056253588264382585,0.020717070939449165,0.9314161688089371,0.7479307651519775
32,0.006188828110467964,0.02084955358161376,0.9245464131236076,0.745797723531723
33,0.005201490052271313,0.02012234625334923,0.936583936214447,0.7555999755859375
34,0.00507283795549331,0.019978398743730325,0.9381524473428726,0.7556826621294022
35,0.004568877750487648,0.019833683537749145,0.9442966841161251,0.7583669722080231
36,0.004613530168517819,0.020058632899935428,0.94375229626894,0.7555031180381775
37,0.004383358103932274,0.01943825142314801,0.9465585313737392,0.764223650097847
38,0.004600416149750239,0.019979534240869377,0.9439121782779694,0.7569669932126999
39,0.004367280366173402,0.020176981360866472,0.9467545449733734,0.7536931782960892
40,0.004225242038512707,0.01964429894892069,0.9484862610697746,0.7603763043880463
41,0.0036108351884608344,0.019293434774646394,0.9559770561754704,0.7655327171087265
42,0.0038007953444136504,0.01935783515755947,0.9536610767245293,0.763395145535469
43,0.0037453746036650035,0.019525483393898375,0.9543367587029934,0.7627549022436142
44,0.00426091831756595,0.019761449442459986,0.9480512961745262,0.7587730437517166
