,train_loss,val_loss,train_r_square,val_r_square
0,0.0709518886024728,0.07801509362000686,0.13747859001159668,0.03907245397567749
1,0.043307782680287885,0.048094455152750015,0.47353219985961914,0.407794713973999
2,0.037054213265023256,0.042999666184186935,0.549553245306015,0.47071051597595215
3,0.03260168317837764,0.03837094312677017,0.6036801040172577,0.5293681919574738
4,0.026139620795543425,0.03353049534444626,0.6822356283664703,0.5897806882858276
5,0.025881516624260976,0.033401672083597914,0.6853732466697693,0.5914910733699799
6,0.021322563675889358,0.029521752148866653,0.7407938539981842,0.6378543376922607
7,0.019971149687555992,0.029038230387064125,0.7572221904993057,0.6456941664218903
8,0.018577129438254736,0.02776440791785717,0.7741685062646866,0.6615918576717377
9,0.01818223928247914,0.0275685668278199,0.778968945145607,0.6629085838794708
10,0.016074343941406097,0.025895870362336818,0.8045934736728668,0.6831456124782562
11,0.015247772532860337,0.025737380465635888,0.8146415799856186,0.6875244379043579
12,0.014713634784111215,0.025820703747180793,0.8211347907781601,0.684339702129364
13,0.014651535249074098,0.02647907630755351,0.8218896985054016,0.6751335561275482
14,0.012757181215955673,0.02413602603169588,0.8449182659387589,0.7046309113502502
15,0.011474950793364705,0.023707636417104647,0.860505610704422,0.7095675468444824
16,0.010991026041083757,0.023461046557013806,0.8663884103298187,0.7121816575527191
17,0.009814416201369185,0.02236978767009882,0.8806917816400528,0.7256492972373962
18,0.010990248160994597,0.023765489315757386,0.8663978725671768,0.7079859375953674
19,0.009555949647509053,0.02266165313239281,0.8838338106870651,0.7221418023109436
20,0.009445768172337395,0.022486156282516625,0.8851732090115547,0.7233105301856995
21,0.008231242158956032,0.021577193616674498,0.8999375179409981,0.7344485223293304
22,0.007757559171665063,0.02171112711612995,0.9056958109140396,0.7326995134353638
23,0.008017373013636333,0.02191124913784174,0.9025374129414558,0.7306534051895142
24,0.00822729833168805,0.02166786904518421,0.8999854624271393,0.7329356372356415
25,0.008408861662625208,0.022525836641971882,0.8977782875299454,0.7228829860687256
26,0.006796130674139497,0.020936542118971165,0.9173833429813385,0.7429578006267548
27,0.0061561518702136,0.020725711177174862,0.9251632019877434,0.7448618113994598
28,0.006213937591179865,0.020750925947840396,0.924460731446743,0.7435069382190704
29,0.005919952590259615,0.020808247132943228,0.9280345439910889,0.7440777122974396
30,0.006470239523864413,0.021302088521994077,0.9213449954986572,0.7379587888717651
31,0.0057689011425517385,0.02102016256405757,0.9298707842826843,0.7400162816047668
32,0.005285020704324438,0.020419593900442123,0.9357530400156975,0.7481285929679871
33,0.004973090616017013,0.02022185606452135,0.9395449943840504,0.7512155324220657
34,0.004541891105803968,0.019356081548791666,0.9447868354618549,0.7613235265016556
35,0.005008008841042251,0.019908139052299354,0.9391205199062824,0.7543571889400482
36,0.0043779497813707605,0.01970140650295294,0.9467797800898552,0.7572448402643204
37,0.004396935708012413,0.0197130126448778,0.946548979729414,0.7567601203918457
38,0.004236032211855243,0.019508960441901133,0.9485049918293953,0.7586915194988251
39,0.0039571229578823156,0.019597425340459898,0.9518955275416374,0.7583703100681305
40,0.003744234769430182,0.01946499213003195,0.9544834867119789,0.7600919455289841
41,0.004017972601884929,0.019590813523301713,0.9511558152735233,0.7583067715167999
42,0.004315078236058657,0.01992549145450959,0.9475440680980682,0.7549523264169693
43,0.0038669789919090754,0.019066929673919313,0.9529913552105427,0.7644443809986115
44,0.0037998546128808924,0.019242206445107095,0.9538073539733887,0.762494295835495
