,train_loss,val_loss,train_r_square,val_r_square
0,0.037627894658273854,0.03945179713460115,0.541244387626648,0.5176588594913483
1,0.0327710269803777,0.03461621472468743,0.6004588305950165,0.577368825674057
2,0.02939009918419994,0.032541247084736824,0.6416787803173065,0.6031065583229065
3,0.021219525155304047,0.024845590098546103,0.7412936091423035,0.696268767118454
4,0.02344271033614647,0.0274793547219955,0.7141887247562408,0.6645072102546692
5,0.023078125182936338,0.027927837549493864,0.7186337411403656,0.6574810147285461
6,0.020125708755502847,0.025301780121830795,0.7546293139457703,0.6902793049812317
7,0.016849108364168308,0.022700473809471496,0.7945772856473923,0.7219857573509216
8,0.016750662684497344,0.022488603225121133,0.7957775443792343,0.7253741919994354
9,0.017779660704285664,0.023895531462935302,0.7832321226596832,0.708100438117981
10,0.01992954056577634,0.025499559079225246,0.7570210099220276,0.689507246017456
11,0.016974357713184077,0.0225750500193009,0.7930503040552139,0.7238664627075195
12,0.014442350705943737,0.02210595473073996,0.8239202797412872,0.7306376099586487
13,0.013467090922942015,0.021812499715731695,0.8358105421066284,0.7353318929672241
