,train_loss,val_loss,train_r_square,val_r_square
0,0.035374266194737505,0.03709936514496803,0.5661182999610901,0.5495977699756622
1,0.03087959158692868,0.03245698044506403,0.6212475597858429,0.605676531791687
2,0.024800451699322854,0.027510107709811285,0.695811003446579,0.6667461693286896
3,0.024324502488645504,0.027297704552228633,0.7016487419605255,0.6673854291439056
4,0.020655815125570683,0.02476649946318223,0.7466468513011932,0.6991261541843414
5,0.0206321538425982,0.024967478588223457,0.746937096118927,0.6975747048854828
6,0.018008666375396668,0.02294225790179693,0.7791153639554977,0.7208225727081299
7,0.018476613539597255,0.02341758803679393,0.7733757793903351,0.7149492800235748
8,0.017004770756259485,0.022844167999350108,0.7914286106824875,0.7216871380805969
9,0.018573479802551,0.024884073063731194,0.7721876800060272,0.6989907622337341
10,0.0143826308442743,0.021463660666575797,0.823590412735939,0.738175094127655
11,0.01686947859662968,0.0238272540557843,0.7930880486965179,0.7107268571853638
12,0.013862151359467943,0.021705449916995488,0.8299743235111237,0.7351440787315369
13,0.014031681215608029,0.02173171006143093,0.8278949409723282,0.7367971539497375
