,train_loss,val_loss,train_r_square,val_r_square
0,0.03811026299797793,0.03916755232673425,0.5356160402297974,0.5144790709018707
1,0.03616158380574987,0.0372590901186833,0.5593611896038055,0.5407325625419617
2,0.025691697506356966,0.0276825215954047,0.6869396567344666,0.6598269641399384
3,0.024386605174578538,0.026602922150721915,0.702842503786087,0.6715676486492157
4,0.0220359052592879,0.025798334525181696,0.7314864695072174,0.6824683547019958
5,0.01958477813135927,0.023494346926991757,0.7613541185855865,0.7118884325027466
6,0.019023127527671116,0.023314998700068548,0.7681979686021805,0.7121084928512573
7,0.01768512807096246,0.022746760971271075,0.784501850605011,0.7195000946521759
8,0.021523101817873227,0.0260491560284908,0.7377350926399231,0.6788626909255981
9,0.015815886293022614,0.02138375576872092,0.8072790950536728,0.7367871105670929
10,0.018391712521425057,0.023937068019921962,0.7758919447660446,0.7049533724784851
11,0.0162784740007317,0.022370198741555214,0.8016423434019089,0.7245698869228363
12,0.01580027313099295,0.023102098216231052,0.8074693381786346,0.7156047523021698
13,0.014047831625483816,0.02127554124364486,0.8288233131170273,0.737829178571701
